cut	71
Partition 0	3558,3557
Partition 1	3559,3560
Partition 2	3551,3548,3552
Partition 3	3555,3556
Partition 4	3541,3524
Partition 5	3537,3523,3538
Partition 6	3590,3591
Partition 7	3525,3553
Partition 8	3536,3521,3567,3531
Partition 9	3522,3585,3584
Partition 10	3586,3587
Partition 11	3583,3582
Partition 12	3581,3576,3577
Partition 13	3604,3605
Partition 14	3597,3554,3598
Partition 15	3530,3529,3592
Partition 16	3527,3528
Partition 17	3579,3580,3578
Partition 18	3575,3574
Partition 19	3534,3520,3550
Partition 20	3563,3564
Partition 21	3549,3543,3565
Partition 22	3535,3532,3533
Partition 23	3596,3599
Partition 24	3593,3544
Partition 25	3594,3568,3595
Partition 26	3602,3600,3601
Partition 27	3545,3546
Partition 28	3562,3561,3547
Partition 29	3572,3566
Partition 30	3539,3542,3540
Partition 31	3569,3570,3571
Partition 32	3609,3610
Partition 33	3608,3606,3607
Partition 34	3611,3603
Partition 35	3526,3573,3589
Partition 36	3613,3612,3588
