cut	69
Partition 0	5,13,74
Partition 1	78,11,65
Partition 2	7,21,27,54
Partition 3	62,38,20
Partition 4	22,4,43
Partition 5	6,35,45,72
Partition 6	16,19
Partition 7	33,42,51
Partition 8	41,49,67
Partition 9	75,73,68
Partition 10	24,59,76
Partition 11	14,23,26
Partition 12	50,29,77
Partition 13	8,36,64
Partition 14	12,79,55
Partition 15	1,46,71
Partition 16	69,32,70
Partition 17	25,9,53
Partition 18	0,37,58
Partition 19	17,60,61
Partition 20	28,47,56
Partition 21	31,63,48
Partition 22	34,18,10
Partition 23	30,15,44
Partition 24	2,57,52
Partition 25	3,40,39,66
