cut	47
Partition 0	3524,3572,3573,3586
Partition 1	3584,3585,3587,3588
Partition 2	3528,3529,3530,3527
Partition 3	3574,3575,3577,3576
Partition 4	3560,3561,3559,3562
Partition 5	3520,3532,3531,3558
Partition 6	3568,3564,3565,3569
Partition 7	3542,3541,3544,3526
Partition 8	3523,3567,3566,3540,3557
Partition 9	3579,3580,3551,3550
Partition 10	3549,3553,3552,3554
Partition 11	3534,3535,3536,3578
Partition 12	3537,3522,3539,3538,3533
Partition 13	3598,3556,3555,3521
Partition 14	3583,3594,3582,3581
Partition 15	3597,3595,3593,3596
Partition 16	3548,3547,3545,3546
Partition 17	3589,3590,3591,3592
Partition 18	3525,3543,3563,3570,3571
