cut	38
Partition 0	7530,7490,7518,7545
Partition 1	7519,7497,7517,7535
Partition 2	7500,7536,7537,7538
Partition 3	7532,7533,7534,7551
Partition 4	7531,7548,7549,7550
Partition 5	7491,7514,7546,7547
Partition 6	7559,7554,7553,7552
Partition 7	7558,7555,7557,7556
Partition 8	7520,7521,7522,7528
Partition 9	7525,7529,7526,7527
Partition 10	7516,7515,7492,7542
Partition 11	7540,7539,7541,7496
Partition 12	7505,7507,7509,7493
Partition 13	7494,7506,7543,7544
Partition 14	7503,7498,7502,7501
Partition 15	7511,7513,7504,7510,7512
Partition 16	7523,7524,7495,7499,7508
