cut	36
Partition 0	3558,3559,3560
Partition 1	3555,3556,3554
Partition 2	3536,3537,3535
Partition 3	3527,3528,3534,3522
Partition 4	3530,3531,3557
Partition 5	3529,3538,3539
Partition 6	3525,3563,3523
Partition 7	3521,3561,3574,3575
Partition 8	3552,3550,3553,3551
Partition 9	3572,3576,3573
Partition 10	3564,3570,3571
Partition 11	3568,3567,3566
Partition 12	3524,3569,3577,3578
Partition 13	3580,3579,3549
Partition 14	3546,3540,3547,3548
Partition 15	3541,3542,3520
Partition 16	3543,3545,3544,3533
Partition 17	3562,3565,3526,3532
