cut	43
Partition 0	3548,3558,3556,3557
Partition 1	3521,3547,3587,3549
Partition 2	3532,3550,3545,3546
Partition 3	3536,3537,3539,3538
Partition 4	3531,3543,3544,3542
Partition 5	3566,3567,3525,3579,3588
Partition 6	3580,3578,3581,3582
Partition 7	3589,3590,3576,3577,3522
Partition 8	3534,3535,3541,3540,3533
Partition 9	3598,3597,3595,3596
Partition 10	3564,3565,3594,3563
Partition 11	3555,3560,3562,3561
Partition 12	3553,3554,3524,3551,3552
Partition 13	3574,3572,3575,3583
Partition 14	3527,3528,3523,3529,3530
Partition 15	3585,3586,3584,3520
Partition 16	3568,3526,3569,3570,3571
Partition 17	3573,3591,3592,3559,3593
