cut	79
Partition 0	3575,3576,3553
Partition 1	3524,3552,3557
Partition 2	3555,3556,3564
Partition 3	3601,3591,3558
Partition 4	3584,3577,3583
Partition 5	3528,3596,3527
Partition 6	3594,3593,3595
Partition 7	3597,3600,3598,3599
Partition 8	3585,3589,3590
Partition 9	3520,3610,3522
Partition 10	3621,3620,3619
Partition 11	3602,3617,3618
Partition 12	3603,3604,3607
Partition 13	3611,3612,3606
Partition 14	3614,3615,3613
Partition 15	3609,3616,3608
Partition 16	3573,3572,3571
Partition 17	3574,3550,3551
Partition 18	3521,3549,3605
Partition 19	3531,3530,3532
Partition 20	3570,3568,3569
Partition 21	3538,3565,3566
Partition 22	3539,3540,3548
Partition 23	3545,3546,3547
Partition 24	3526,3554,3578
Partition 25	3567,3586,3534
Partition 26	3541,3542,3592
Partition 27	3587,3544,3588
Partition 28	3525,3535,3536
Partition 29	3529,3563,3562
Partition 30	3559,3537,3533
Partition 31	3581,3582,3580,3579
Partition 32	3543,3523,3560,3561
