cut	47
Partition 0	3568,3564,3570,3569
Partition 1	3534,3536,3529,3530,3527
Partition 2	3520,3541,3567,3566,3540
Partition 3	3561,3559,3562,3563,3558
Partition 4	3524,3528,3560,3523,3557
Partition 5	3584,3544,3585,3526,3531
Partition 6	3572,3573,3586,3565,3577
Partition 7	3574,3575,3587,3576,3588
Partition 8	3579,3535,3580,3578,3581
Partition 9	3551,3583,3582,3552,3550
Partition 10	3594,3595,3593,3592,3596
Partition 11	3598,3556,3597,3521,3571
Partition 12	3589,3590,3591,3525,3533
Partition 13	3547,3543,3545,3546,3532
Partition 14	3537,3522,3539,3555,3538
Partition 15	3542,3548,3549,3553,3554
