cut	44
Partition 0	3602,3601,3599,3600
Partition 1	3578,3580,3579,3564
Partition 2	3594,3593,3592
Partition 3	3598,3595,3596,3597
Partition 4	3584,3582,3585
Partition 5	3554,3591,3590,3589
Partition 6	3586,3587,3588
Partition 7	3520,3532,3547,3546
Partition 8	3541,3583,3540,3539
Partition 9	3535,3544,3542,3545,3543
Partition 10	3557,3560,3559,3558
Partition 11	3561,3551,3563,3562
Partition 12	3526,3552,3522,3538
Partition 13	3553,3555,3581,3556
Partition 14	3536,3537,3523,3574
Partition 15	3565,3524,3566,3567
Partition 16	3572,3570,3571,3569
Partition 17	3576,3577,3575,3573
Partition 18	3525,3534,3533,3568
Partition 19	3521,3548,3550,3549
Partition 20	3527,3530,3531,3528,3529
