cut	76
Partition 0	3520,3585,3602
Partition 1	3589,3590,3619
Partition 2	3621,3620,3617,3618
Partition 3	3601,3600,3599
Partition 4	3597,3595,3598
Partition 5	3610,3522,3527
Partition 6	3594,3596,3593
Partition 7	3612,3614,3613
Partition 8	3611,3603,3604
Partition 9	3615,3609,3616,3524
Partition 10	3607,3606,3608
Partition 11	3555,3556,3591
Partition 12	3575,3576,3553,3552
Partition 13	3564,3557,3558
Partition 14	3584,3528,3577,3583
Partition 15	3523,3560,3561
Partition 16	3535,3536,3582
Partition 17	3559,3537,3533,3534
Partition 18	3581,3580,3579
Partition 19	3562,3541,3542,3592
Partition 20	3526,3578,3586
Partition 21	3545,3546,3543
Partition 22	3547,3587,3544,3588
Partition 23	3525,3563,3565
Partition 24	3529,3567,3554,3568
Partition 25	3570,3566,3569
Partition 26	3574,3573,3572,3571
Partition 27	3521,3530,3549
Partition 28	3531,3550,3532
Partition 29	3538,3539,3605
Partition 30	3540,3548,3551
