cut	66
Partition 0	357,384,376,385,358
Partition 1	502,386,501,383,387
Partition 2	500,378,379,499,380
Partition 3	355,377,356,338,381,382
Partition 4	339,396,374,397,340
Partition 5	484,394,398,483,395,399
Partition 6	353,390,375,391,354
Partition 7	498,388,392,497,389,393
Partition 8	420,421,360,422
Partition 9	490,418,489,419,423
Partition 10	359,414,371,415,416
Partition 11	504,412,503,413,417
Partition 12	363,408,372,409,364
Partition 13	508,406,410,507,407,411
Partition 14	361,402,373,403,362
Partition 15	506,400,404,505,401,405
Partition 16	482,343,439,344,481
Partition 17	488,477,478,479,487,480
Partition 18	341,440,342,475,476
Partition 19	486,471,472,473,485,474
Partition 20	351,441,352,469,470
Partition 21	496,465,466,467,495,468
Partition 22	349,442,350,463,464
Partition 23	494,459,460,461,493,462
Partition 24	365,444,366,451,452
Partition 25	510,447,448,450,449,509
Partition 26	347,443,348,457,458
Partition 27	492,453,454,455,491,456
Partition 28	336,432,337,445,446
Partition 29	438,433,434,436,437,435
Partition 30	345,370,346,424,425
Partition 31	367,369,368,430,431
Partition 32	512,426,427,428,511,429
