cut	31
Partition 0	1680
Partition 1	1681,1682
Partition 2	1678,1666
Partition 3	1669,1677
Partition 4	1664,1668,1679
Partition 5	1683,1662
Partition 6	1686,1687
Partition 7	1684,1685
Partition 8	1692,1693
Partition 9	1694,1706,1705
Partition 10	1708,1707
Partition 11	1699,1698
Partition 12	1697,1663
Partition 13	1673,1674
Partition 14	1675,1676
Partition 15	1665,1696
Partition 16	1670,1667
Partition 17	1701,1704,1700
Partition 18	1671,1695
Partition 19	1672,1702
Partition 20	1691,1703
Partition 21	1690,1689,1688
