cut	37
Partition 0	3527,3530,3531,3528,3529
Partition 1	3521,3553,3565,3525,3581,3566
Partition 2	3534,3524,3533,3569,3568,3573
Partition 3	3541,3540,3542,3543,3539,3538
Partition 4	3575,3532,3536,3537,3523,3574
Partition 5	3535,3544,3520,3545,3547,3546
Partition 6	3586,3587,3554,3588,3590,3589
Partition 7	3583,3584,3582,3585,3598,3597
Partition 8	3602,3601,3580,3599,3579,3600
Partition 9	3576,3577,3572,3578,3571,3567
Partition 10	3559,3526,3552,3558,3570,3591
Partition 11	3557,3560,3555,3561,3556,3562
Partition 12	3548,3550,3549,3551,3563,3564
Partition 13	3522,3595,3594,3593,3596,3592
