cut	41
Partition 0	1702,1699,1703
Partition 1	1676,1700,1701
Partition 2	1679,1678,1677
Partition 3	1696,1697,1698
Partition 4	1680,1705,1704
Partition 5	1664,1707,1708
Partition 6	1665,1692,1691
Partition 7	1662,1675,1693
Partition 8	1681,1663,1682,1685
Partition 9	1713,1715,1714
Partition 10	1673,1674,1669
Partition 11	1690,1689,1688
Partition 12	1686,1670,1687
Partition 13	1672,1711,1671
Partition 14	1710,1717,1716
Partition 15	1723,1722,1695
Partition 16	1694,1666,1712
Partition 17	1683,1668,1684
Partition 18	1709,1719,1718
Partition 19	1667,1706,1720,1721
