iteration	t
1	2,3,23,43,58,68,81,82,85,164,165,252,269,314,358,1990,2002,2014
2	3,13,16,32,34,84,95,99,101,128,180,181,196,199,218
3	3,15,21,27,35,37,38,43,1341,1411,2122
4	37,47,61,187,217,378,648,818,1054,1520,1751,2295
5	1,9,16,37,268,274,391,678,872,1283,1314,1824,4641
6	73,1982,2025,2098,2142,2594,3432
7	14,688,1830,2129,3130,3492,5273
8	80,135,249,357,420,1124,1137
