cut	88
Partition 0	92,45,75
Partition 1	3,64,95
Partition 2	59,98,52
Partition 3	81,35,67
Partition 4	71,33,22,41
Partition 5	56,73,99
Partition 6	6,25,74,70
Partition 7	62,72,76,79
Partition 8	15,37,55
Partition 9	29,47,51,93
Partition 10	58,14,32
Partition 11	63,61,43,88
Partition 12	13,53,21,89,24
Partition 13	60,36,65,50
Partition 14	27,90,68
Partition 15	49,57,69
Partition 16	82,26,34,80
Partition 17	1,11,23
Partition 18	16,77,38,54
Partition 19	7,8,9,44
Partition 20	4,39,42,86
Partition 21	12,96,78
Partition 22	5,0,18,19
Partition 23	97,91,94
Partition 24	48,31,84
Partition 25	87,30,28,85
Partition 26	2,20,83,40
Partition 27	10,17,46,66
