cut	41
Partition 0	3565,3564,3559,3563
Partition 1	3585,3584,3549,3558
Partition 2	3551,3554,3552,3553
Partition 3	3523,3550,3557,3526
Partition 4	3548,3520,3547,3544
Partition 5	3545,3546,3533,3534
Partition 6	3536,3535,3524,3529
Partition 7	3560,3577,3578,3561,3562
Partition 8	3530,3522,3531
Partition 9	3574,3573,3537,3538
Partition 10	3527,3528,3525,3532
Partition 11	3542,3540,3539,3541
Partition 12	3568,3571,3582,3581
Partition 13	3521,3543,3566,3583,3567
Partition 14	3572,3575,3580,3579
Partition 15	3569,3555,3570,3556,3576
