path	1
T	NA
cut	65
Partition 0	79,0,27,78,76,58,59,42,77
Partition 1	2,21,74,45,26,22,75,73
Partition 2	52,25,46,23,24,19,48,49,51
Partition 3	33,32,34,56,29,53,30,31,54
Partition 4	61,15,37,36,35,55,57,60,28
Partition 5	17,18,20,44,39,43,41,38,40
Partition 6	1,3,63,4,64,5,6,65,62
Partition 7	16,14,72,50,71,68,47,70,69
Partition 8	67,12,8,7,9,13,11,10,66
path	2
T	NA
cut	65
Partition 0	79,0,27,78,76,58,59,42,77
Partition 1	2,21,74,45,26,22,75,73
Partition 2	52,25,46,23,24,19,48,49,51
Partition 3	33,32,34,56,29,53,30,31,54
Partition 4	61,15,37,36,35,55,57,60,28
Partition 5	17,18,20,44,39,43,41,38,40
Partition 6	1,3,63,4,64,5,6,65,62
Partition 7	16,14,72,50,71,68,47,70,69
Partition 8	67,12,8,7,9,13,11,10,66
path	3
T	NA
cut	65
Partition 0	79,0,27,78,76,58,59,42,77
Partition 1	2,21,74,45,26,22,75,73
Partition 2	52,25,46,23,24,19,48,49,51
Partition 3	33,32,34,56,29,53,30,31,54
Partition 4	61,15,37,36,35,55,57,60,28
Partition 5	17,18,20,44,39,43,41,38,40
Partition 6	1,3,63,4,64,5,6,65,62
Partition 7	16,14,72,50,71,68,47,70,69
Partition 8	67,12,8,7,9,13,11,10,66
