cut	79
Partition 0	55,57,21,48
Partition 1	50,27,34,79
Partition 2	1,10,23,77
Partition 3	41,58,44,88
Partition 4	5,61,45,18
Partition 5	9,56,13
Partition 6	66,4,39,40,73
Partition 7	52,28,29,60
Partition 8	15,78,14,70,82
Partition 9	84,24,72,80,59
Partition 10	22,3,87,89
Partition 11	2,83,47,71
Partition 12	12,25,64,46
Partition 13	7,42,43,68
Partition 14	8,26,49,69,74
Partition 15	16,37,19,51
Partition 16	38,17,30,36
Partition 17	6,67,20,76,86
Partition 18	11,32,35,62
Partition 19	31,53,54,65,85
Partition 20	0,75,81,33,63
