cut	71
Partition 0	3554,3555,3556,3557
Partition 1	3624,3623,3621,3622
Partition 2	3574,3575,3566,3576
Partition 3	3620,3618,3619
Partition 4	3586,3584,3585,3616
Partition 5	3531,3532,3613,3617
Partition 6	3596,3597,3598,3534
Partition 7	3526,3527,3535,3528
Partition 8	3533,3536,3551,3552
Partition 9	3570,3559,3562,3571
Partition 10	3525,3589,3520,3553
Partition 11	3567,3560,3561,3563
Partition 12	3573,3558,3568,3569,3572
Partition 13	3521,3539,3547,3530
Partition 14	3578,3523,3579,3599
Partition 15	3577,3600,3565,3580
Partition 16	3524,3544,3564,3522
Partition 17	3608,3529,3606,3607
Partition 18	3542,3543,3614,3615
Partition 19	3590,3591,3592,3593
Partition 20	3601,3602,3603,3604
Partition 21	3583,3594,3595,3605
Partition 22	3540,3541,3549,3550
Partition 23	3546,3548,3545,3581,3582
Partition 24	3587,3609,3610,3588
Partition 25	3537,3538,3612,3611
