cut	58
Partition 0	3584,3585
Partition 1	3586,3587,3588
Partition 2	3524,3528,3572
Partition 3	3534,3536,3530
Partition 4	3529,3527,3564
Partition 5	3574,3575
Partition 6	3573,3577,3576
Partition 7	3560,3544
Partition 8	3520,3559,3531
Partition 9	3561,3562,3558
Partition 10	3568,3565,3569
Partition 11	3567,3566
Partition 12	3542,3541,3540
Partition 13	3523,3526,3557
Partition 14	3583,3582
Partition 15	3579,3580,3581
Partition 16	3535,3578
Partition 17	3551,3550
Partition 18	3553,3552,3554
Partition 19	3548,3549
Partition 20	3547,3543,3545,3546
Partition 21	3598,3597
Partition 22	3556,3555,3521
Partition 23	3538,3533,3532
Partition 24	3537,3522,3539
Partition 25	3593,3592
Partition 26	3589,3590,3591
Partition 27	3594,3595,3596
Partition 28	3525,3563,3570,3571
