cut	67
Partition 0	3530,3531
Partition 1	3523,3529,3575
Partition 2	3534,3535,3576
Partition 3	3536,3540
Partition 4	3548,3524,3577
Partition 5	3542,3541
Partition 6	3590,3533
Partition 7	3545,3550,3549
Partition 8	3547,3591
Partition 9	3596,3594,3595
Partition 10	3546,3589,3588
Partition 11	3585,3586,3587
Partition 12	3522,3544,3568
Partition 13	3592,3593
Partition 14	3572,3520
Partition 15	3543,3571,3570
Partition 16	3569,3552,3551
Partition 17	3538,3539
Partition 18	3527,3528,3537
Partition 19	3580,3581,3582
Partition 20	3526,3578,3579
Partition 21	3558,3565
Partition 22	3567,3556,3566
Partition 23	3562,3563,3564
Partition 24	3525,3560,3557
Partition 25	3561,3559,3521
Partition 26	3584,3583
Partition 27	3599,3598,3597
Partition 28	3573,3574
Partition 29	3555,3554,3553
Partition 30	3604,3605
Partition 31	3601,3602,3603
Partition 32	3532,3600
Partition 33	3607,3606,3608
Partition 34	3611,3610,3609
