cut	61
Partition 0	3535,3536,3594,3593
Partition 1	3538,3539,3537,3540,3548
Partition 2	3555,3559,3560,3571
Partition 3	3556,3564,3595,3558
Partition 4	3563,3565,3570,3566,3569
Partition 5	3523,3562,3561,3592
Partition 6	3547,3613,3587,3544,3588
Partition 7	3545,3546,3543,3541,3542
Partition 8	3610,3522,3611,3612
Partition 9	3603,3604,3607,3605,3606
Partition 10	3533,3526,3578,3586,3579,3534
Partition 11	3621,3574,3573,3572
Partition 12	3620,3589,3590,3619,3618
Partition 13	3525,3529,3567,3568
Partition 14	3528,3521,3530,3596,3527
Partition 15	3531,3549,3550,3551,3532
Partition 16	3584,3524,3552,3557
Partition 17	3581,3582,3580,3583
Partition 18	3591,3575,3576,3553,3577,3554
Partition 19	3597,3600,3598,3599
Partition 20	3614,3615,3609,3616,3608
Partition 21	3520,3585,3602,3617,3601
