path	1
T	NA
cut	59
Partition 0	1,0,2,3,4,6,5,7
Partition 1	60,59,28,27,18,58,61,26
Partition 2	35,34,30,32,33,37,13,31
Partition 3	10,21,16,17,54,15,19,20
Partition 4	11,12,14,36,9,63,64,62
Partition 5	50,23,22,24,51,29,53,52
Partition 6	57,56,49,48,46,47,45,55,44
Partition 7	67,69,68,25,65,66,71
Partition 8	79,40,77,78,41,39,43,42
Partition 9	8,73,72,70,74,75,76,38
path	2
T	NA
cut	59
Partition 0	1,0,2,3,4,6,5,7
Partition 1	60,59,28,27,18,58,61,26
Partition 2	35,34,30,32,33,37,13,31
Partition 3	10,21,16,17,54,15,19,20
Partition 4	11,12,14,36,9,63,64,62
Partition 5	50,23,22,24,51,29,53,52
Partition 6	57,56,49,48,46,47,45,55,44
Partition 7	67,69,68,25,65,66,71
Partition 8	79,40,77,78,41,39,43,42
Partition 9	8,73,72,70,74,75,76,38
path	3
T	NA
cut	59
Partition 0	1,0,2,3,4,6,5,7
Partition 1	60,59,28,27,18,58,61,26
Partition 2	35,34,30,32,33,37,13,31
Partition 3	10,21,16,17,54,15,19,20
Partition 4	11,12,14,36,9,63,64,62
Partition 5	50,23,22,24,51,29,53,52
Partition 6	57,56,49,48,46,47,45,55,44
Partition 7	67,69,68,25,65,66,71
Partition 8	79,40,77,78,41,39,43,42
Partition 9	8,73,72,70,74,75,76,38
