cut	52
Partition 0	3585,3584
Partition 1	3564,3563
Partition 2	3565,3559
Partition 3	3549,3558
Partition 4	3523,3550,3557
Partition 5	3526,3552
Partition 6	3551,3554,3553
Partition 7	3533,3534
Partition 8	3545,3546
Partition 9	3520,3547,3544
Partition 10	3548,3562
Partition 11	3560,3561
Partition 12	3577,3578
Partition 13	3536,3535,3524,3529
Partition 14	3555,3556
Partition 15	3568,3571
Partition 16	3569,3570
Partition 17	3579,3576
Partition 18	3580,3581
Partition 19	3583,3582
Partition 20	3521,3543,3566,3567
Partition 21	3537,3538
Partition 22	3522,3573
Partition 23	3572,3575,3574
Partition 24	3530,3531
Partition 25	3542,3528,3532
Partition 26	3540,3541
Partition 27	3527,3525,3539
