iteration	t
1	27,97,347,628,631,1702
2	646,650,663,668,677,678,697,698,708,771,844,853,910,1035,1071,5822,8502
3	220,650,709,1736,3420,3578,3676,3689
4	321,324,340,342,343,360,375,386,412,428,482,771,1227,1373
5	83,142,218,283,324,426,522,554
6	23,38,564
7	67,83,94,157
8	96,97,102,117,120,121,129,131,135,142,151,241,403,478,3039,3040
9	4,211
