cut	30
Partition 0	24,25,62
Partition 1	78,77,26
Partition 2	76,75
Partition 3	87,86,84
Partition 4	53,54,85
Partition 5	36,37,61
Partition 6	39,38,88
Partition 7	56,55,63
Partition 8	21,40,41
Partition 9	19,20,42,49
Partition 10	2,8,22
Partition 11	0,1,74,48
Partition 12	32,31,30
Partition 13	73,72,69,70,71
Partition 14	35,34
Partition 15	18,17,23
Partition 16	29,28,27
Partition 17	67,66,68
Partition 18	10,65,64
Partition 19	33,57,80,79
Partition 20	16,15,14
Partition 21	9,58,52,89
Partition 22	51,50,83
Partition 23	60,59,43
Partition 24	3,4,11
Partition 25	5,7,47,6
Partition 26	46,45,44
Partition 27	12,13,82,81
