cut	69
Partition 0	3546,3599,3600
Partition 1	3545,3523,3602
Partition 2	3562,3601,3608
Partition 3	3616,3524,3559
Partition 4	3617,3614,3615
Partition 5	3613,3609,3612
Partition 6	3598,3610,3597,3611
Partition 7	3560,3566,3563
Partition 8	3587,3589,3588,3567
Partition 9	3585,3584,3583
Partition 10	3574,3561,3575,3586
Partition 11	3568,3521,3570
Partition 12	3569,3573,3572
Partition 13	3592,3593,3594
Partition 14	3590,3591,3596,3595
Partition 15	3550,3605,3571
Partition 16	3604,3606,3607
Partition 17	3576,3603,3577
Partition 18	3580,3578,3579
Partition 19	3551,3581,3582
Partition 20	3552,3526,3554
Partition 21	3522,3538,3553,3555
Partition 22	3520,3532,3533
Partition 23	3565,3564,3525
Partition 24	3549,3548,3547
Partition 25	3556,3558,3544,3557
Partition 26	3527,3530,3535
Partition 27	3528,3531,3543,3529
Partition 28	3536,3534,3537
Partition 29	3540,3541,3539,3542
