cut	67
Partition 0	3527,3531,3530
Partition 1	3532,3524
Partition 2	3551,3550
Partition 3	3547,3549,3548
Partition 4	3528,3529
Partition 5	3520,3594,3595
Partition 6	3559,3564,3563
Partition 7	3558,3561,3562
Partition 8	3598,3604
Partition 9	3589,3606,3605
Partition 10	3571,3608,3607
Partition 11	3611,3610,3609
Partition 12	3566,3567
Partition 13	3570,3569,3568
Partition 14	3556,3555,3554
Partition 15	3522,3552,3553
Partition 16	3565,3597,3596
Partition 17	3575,3576
Partition 18	3577,3587,3588
Partition 19	3584,3583
Partition 20	3585,3586,3582
Partition 21	3557,3525
Partition 22	3581,3579,3580
Partition 23	3601,3578,3602
Partition 24	3599,3600,3603
Partition 25	3544,3543
Partition 26	3538,3539,3540
Partition 27	3560,3523,3590
Partition 28	3521,3541,3542
Partition 29	3536,3535
Partition 30	3537,3546,3545
Partition 31	3534,3533,3593
Partition 32	3572,3573,3574
Partition 33	3526,3592,3591
