cut	73
Partition 0	3546,3599,3600
Partition 1	3561,3562,3601
Partition 2	3565,3566,3563
Partition 3	3527,3535,3560,3536
Partition 4	3585,3584,3583
Partition 5	3568,3569,3573
Partition 6	3587,3588,3567
Partition 7	3574,3575,3586
Partition 8	3524,3559
Partition 9	3617,3616,3615
Partition 10	3589,3614,3613
Partition 11	3608,3609,3612
Partition 12	3607,3610,3611
Partition 13	3598,3597
Partition 14	3550,3605,3606
Partition 15	3591,3596
Partition 16	3571,3572,3570
Partition 17	3543,3544
Partition 18	3541,3537,3542
Partition 19	3549,3556,3557
Partition 20	3553,3555,3558
Partition 21	3532,3522,3538
Partition 22	3520,3540,3539
Partition 23	3576,3604,3577
Partition 24	3603,3533,3534
Partition 25	3592,3593
Partition 26	3594,3590,3595
Partition 27	3548,3547,3529
Partition 28	3545,3523,3602
Partition 29	3551,3552,3581
Partition 30	3564,3525,3582
Partition 31	3580,3578,3579
Partition 32	3530,3521,3528
Partition 33	3531,3526,3554
