cut	50
Partition 0	4,12
Partition 1	7,8
Partition 2	20,35
Partition 3	15,18,6
Partition 4	14,19,43
Partition 5	37,41
Partition 6	9,21,38
Partition 7	24
Partition 8	27,33
Partition 9	11,30,48
Partition 10	22,28
Partition 11	29,32
Partition 12	45,39,49
Partition 13	31,47,44
Partition 14	40,36
Partition 15	25,42,26
Partition 16	2,16
Partition 17	5,13
Partition 18	1,17,23
Partition 19	3,10
Partition 20	46,34
