cut	42
Partition 0	3557,3558,3559
Partition 1	3585,3565,3584,3564
Partition 2	3523,3550,3551
Partition 3	3554,3526,3552,3553
Partition 4	3529,3577,3578
Partition 5	3560,3561,3562,3563
Partition 6	3545,3546,3533,3534
Partition 7	3520,3547,3544,3549
Partition 8	3536,3548,3535,3524
Partition 9	3527,3525,3539
Partition 10	3540,3537,3538,3541
Partition 11	3542,3528,3532
Partition 12	3530,3522,3573,3531
Partition 13	3567,3579,3576
Partition 14	3569,3555,3570,3556
Partition 15	3572,3575,3580,3574
Partition 16	3521,3543,3566,3568
Partition 17	3583,3571,3582,3581
