cut	42
Partition 0	1711,1717,1716
Partition 1	1672,1673,1710
Partition 2	1671,1686,1670
Partition 3	1684,1709,1718
Partition 4	1683,1687,1688
Partition 5	1720,1721,1719
Partition 6	1668,1667,1706
Partition 7	1666,1695,1712
Partition 8	1674,1669,1689
Partition 9	1723,1722,1694,1690
Partition 10	1681,1663,1685
Partition 11	1713,1715,1714
Partition 12	1664,1707,1708
Partition 13	1675,1665,1691
Partition 14	1662,1693,1692
Partition 15	1700,1701,1702
Partition 16	1676,1703,1704
Partition 17	1682,1678,1677,1699
Partition 18	1696,1697,1698
Partition 19	1679,1680,1705
