cut	75
Partition 0	3567,3560,3561,3563
Partition 1	3558,3559,3562
Partition 2	3531,3532,3586
Partition 3	3568,3584,3569,3585
Partition 4	3596,3597,3598
Partition 5	3533,3528,3534
Partition 6	3526,3527,3535
Partition 7	3536,3551,3552
Partition 8	3525,3589,3520
Partition 9	3554,3555,3556
Partition 10	3570,3571,3572
Partition 11	3624,3623,3622,3553
Partition 12	3566,3557,3613
Partition 13	3574,3575,3573
Partition 14	3576,3621,3620
Partition 15	3616,3617,3618,3619
Partition 16	3540,3541,3581
Partition 17	3521,3539,3578
Partition 18	3580,3583,3582
Partition 19	3579,3537,3538,3609
Partition 20	3612,3610,3611
Partition 21	3587,3590,3591,3588
Partition 22	3592,3593,3594
Partition 23	3595,3604,3605
Partition 24	3546,3547,3548
Partition 25	3545,3549,3550
Partition 26	3565,3524,3564
Partition 27	3530,3544,3529,3522
Partition 28	3523,3577,3600,3599
Partition 29	3601,3602,3603
Partition 30	3608,3606,3607
Partition 31	3542,3543,3614,3615
