cut	68
Partition 0	3566,3588,3567
Partition 1	3585,3584,3583
Partition 2	3575,3586,3587
Partition 3	3560,3563,3561
Partition 4	3568,3569,3574
Partition 5	3521,3590,3591
Partition 6	3573,3572,3570
Partition 7	3617,3616,3524,3559
Partition 8	3589,3614,3615
Partition 9	3598,3610,3611
Partition 10	3613,3609,3612
Partition 11	3562,3601,3608
Partition 12	3546,3599,3600
Partition 13	3592,3593,3602
Partition 14	3594,3596,3595,3597
Partition 15	3540,3539,3538
Partition 16	3532,3603,3522
Partition 17	3520,3576,3577
Partition 18	3565,3604,3607
Partition 19	3564,3581,3525
Partition 20	3580,3579,3582
Partition 21	3551,3552,3553
Partition 22	3550,3605,3606,3571
Partition 23	3530,3531,3543
Partition 24	3527,3535,3536
Partition 25	3533,3526,3534,3578
Partition 26	3541,3537,3542
Partition 27	3556,3554,3555
Partition 28	3558,3544,3557
Partition 29	3528,3547,3529
Partition 30	3549,3548,3545,3523
