cut	58
Partition 0	3524,3521,3567,3531
Partition 1	3525,3553,3604,3605
Partition 2	3527,3597,3555,3554
Partition 3	3529,3591,3592
Partition 4	3522,3530,3537,3536
Partition 5	3523,3538,3541,3590
Partition 6	3585,3584,3583
Partition 7	3576,3577,3582
Partition 8	3586,3579,3580,3581,3587
Partition 9	3549,3550,3551,3552
Partition 10	3558,3559,3557,3560
Partition 11	3578,3548,3528,3556
Partition 12	3572,3566,3533
Partition 13	3526,3573,3589,3588
Partition 14	3613,3562,3612,3561
Partition 15	3609,3608,3606,3607
Partition 16	3610,3611,3603,3602
Partition 17	3599,3598,3600,3601
Partition 18	3543,3570,3571,3565
Partition 19	3532,3596,3575,3574
Partition 20	3534,3535,3520,3563,3564
Partition 21	3539,3542,3540
Partition 22	3569,3594,3568,3595
Partition 23	3593,3544,3545,3547,3546
