cut	39
Partition 0	3584,3586,3585,3587,3588
Partition 1	3572,3573,3565,3577,3576
Partition 2	3524,3560,3574,3544,3575
Partition 3	3520,3561,3559,3566,3562,3558
Partition 4	3541,3523,3540,3526,3531,3557
Partition 5	3567,3568,3563,3564,3570,3569
Partition 6	3528,3534,3536,3529,3530,3527
Partition 7	3589,3590,3591,3593,3592
Partition 8	3537,3538,3525,3533,3543,3532
Partition 9	3542,3548,3549,3547,3545,3546
Partition 10	3535,3580,3578,3582,3581
Partition 11	3579,3551,3553,3552,3554,3550
Partition 12	3597,3583,3594,3595,3571,3596
Partition 13	3598,3556,3522,3539,3555,3521
