cut	35
Partition 0	1699,1703,1704
Partition 1	1676,1700,1701,1702
Partition 2	1696,1697,1698,1705
Partition 3	1679,1680,1678,1677
Partition 4	1665,1664,1707,1708
Partition 5	1675,1713,1714,1691
Partition 6	1681,1663,1685,1715
Partition 7	1662,1693,1682,1692
Partition 8	1674,1669,1689
Partition 9	1668,1667,1712,1706
Partition 10	1723,1722,1720,1721
Partition 11	1694,1666,1695,1690
Partition 12	1672,1673,1711,1710
Partition 13	1717,1716,1719,1718
Partition 14	1683,1684,1709,1688
Partition 15	1671,1686,1670,1687
