cut	50
Partition 0	7522,7523
Partition 1	7524,7521
Partition 2	7528,7520,7529
Partition 3	7493,7525
Partition 4	7526,7527,7530
Partition 5	7504,7503
Partition 6	7500,7501,7495
Partition 7	7519,7492
Partition 8	7498,7499
Partition 9	7518,7502,7517
Partition 10	7537,7561,7560
Partition 11	7563,7562
Partition 12	7531,7532,7533
Partition 13	7536,7534,7535
Partition 14	7558,7559
Partition 15	7547,7511,7546
Partition 16	7548,7557
Partition 17	7508,7507,7491
Partition 18	7549,7496
Partition 19	7512,7513
Partition 20	7509,7494,7510,7514
Partition 21	7541,7542,7552
Partition 22	7497,7505
Partition 23	7490,7553
Partition 24	7506,7516,7515
Partition 25	7540,7539,7538
Partition 26	7543,7544,7545
Partition 27	7550,7551
Partition 28	7554,7555,7556
