cut	57
Partition 0	3562,3601,3546,3599,3600
Partition 1	3592,3593,3602,3608
Partition 2	3598,3610,3597,3611
Partition 3	3589,3614,3613,3612
Partition 4	3617,3616,3615,3609
Partition 5	3575,3586,3587,3585
Partition 6	3560,3566,3563,3588,3567
Partition 7	3594,3590,3591,3596,3595
Partition 8	3568,3569,3574,3521,3561
Partition 9	3571,3573,3572,3570,3584,3583
Partition 10	3527,3530,3528,3529
Partition 11	3535,3531,3536,3543,3542
Partition 12	3540,3541,3539,3537
Partition 13	3552,3553,3526,3554,3555
Partition 14	3532,3522,3533,3538,3534
Partition 15	3550,3551,3581,3582
Partition 16	3605,3603,3604,3606,3607
Partition 17	3576,3577,3580,3578,3579
Partition 18	3520,3565,3564,3525,3544
Partition 19	3549,3548,3545,3523,3547
Partition 20	3556,3524,3559,3558,3557
