path	1
T	7
cut	28
Partition 0	2,9,20,32,50,58,60,76,80
Partition 1	26,36,8,27,49,61,62,84,68
Partition 2	0,22,25,44,63,88,56,86
Partition 3	1,4,19,14,21,53,70,12,74,77
Partition 4	64,11,43,55,13,33,37,51,82
Partition 5	48,6,89,18,23,31,73,42,52,54
Partition 6	5,7,10,28,71,87,45,75,83
Partition 7	3,29,41,81,85,35,67,79
Partition 8	15,16,24,30,38,39,66,69
Partition 9	17,40,46,57,78,65,47,59,72
Partition 11	34
path	2
T	7
cut	33
Partition 0	2,9,20,32,50,58,60,76,80
Partition 1	26,36,8,27,61,62,84,68
Partition 2	0,22,25,44,88,14,53,86
Partition 3	1,4,19,21,70,12,74,77
Partition 4	64,11,43,55,13,33,37,51,82
Partition 5	48,6,89,18,23,31,73,42,52,54
Partition 6	5,7,10,28,71,87,45,75,83
Partition 7	3,29,41,81,85,35,67,79
Partition 8	15,16,24,30,34,38,39,66,69,78
Partition 9	63,17,40,46,57,65,47,59,72
Partition 10	56,49
path	3
T	7
cut	28
Partition 0	2,9,20,32,50,58,60,76,80
Partition 1	26,36,8,27,49,61,62,84,68
Partition 2	0,22,25,44,63,88,86
Partition 3	1,4,19,14,53,70,74,77
Partition 4	64,11,43,55,13,33,37,51,82
Partition 5	48,6,89,18,23,31,73,42,52,54
Partition 6	5,7,10,28,71,87,45,75,83
Partition 7	3,29,41,81,85,35,67,79
Partition 8	15,16,24,30,34,38,39,46,66,69
Partition 9	17,40,57,78,65,47,59,72
Partition 11	56
Partition 13	21,12
