cut	53
Partition 0	3546,3589,3596,3595
Partition 1	3593,3547,3591,3594
Partition 2	3590,3533,3548,3549
Partition 3	3522,3544,3568,3592
Partition 4	3545,3569,3552,3550,3551
Partition 5	3611,3610,3609
Partition 6	3543,3571,3572,3570,3520
Partition 7	3534,3535,3536,3540
Partition 8	3523,3529,3530,3575
Partition 9	3542,3576,3531,3524,3577,3541
Partition 10	3573,3574,3584,3583
Partition 11	3599,3608,3598,3597
Partition 12	3528,3537,3538,3539
Partition 13	3578,3579,3580,3581,3582
Partition 14	3555,3526,3527,3554,3553
Partition 15	3567,3556,3566,3565
Partition 16	3601,3602,3603,3604
Partition 17	3562,3561,3563,3605,3564
Partition 18	3588,3585,3586,3587
Partition 19	3532,3600,3521,3607,3606
Partition 20	3525,3559,3558,3560,3557
