cut	47
Partition 0	3576,3522,3533
Partition 1	3566,3567,3525
Partition 2	3589,3590,3588
Partition 3	3548,3558,3556,3557
Partition 4	3577,3578,3581
Partition 5	3579,3580,3582
Partition 6	3536,3537,3538
Partition 7	3532,3539,3540
Partition 8	3534,3535,3541,3542
Partition 9	3531,3543,3544
Partition 10	3521,3547,3587
Partition 11	3549,3550,3545,3546
Partition 12	3560,3562,3561
Partition 13	3555,3551,3552
Partition 14	3553,3554,3563
Partition 15	3573,3574,3524
Partition 16	3523,3572,3559
Partition 17	3527,3528,3529,3530
Partition 18	3591,3592,3593
Partition 19	3598,3597,3596
Partition 20	3564,3565,3595,3594
Partition 21	3575,3584,3583
Partition 22	3585,3586,3520
Partition 23	3568,3526,3569,3570,3571
