cut	72
Partition 0	3573,3574
Partition 1	3555,3554,3553
Partition 2	3579,3581,3582
Partition 3	3584,3583
Partition 4	3599,3608
Partition 5	3598,3597
Partition 6	3607,3606
Partition 7	3601,3602
Partition 8	3603,3604,3605
Partition 9	3526,3527
Partition 10	3562,3578
Partition 11	3532,3600
Partition 12	3561,3559,3521
Partition 13	3525,3560,3557
Partition 14	3563,3564
Partition 15	3558,3565
Partition 16	3528,3537,3580
Partition 17	3538,3539
Partition 18	3567,3556,3566
Partition 19	3572,3520
Partition 20	3611,3610,3609
Partition 21	3542
Partition 22	3543,3571,3570
Partition 23	3530,3531
Partition 24	3523,3529,3575
Partition 25	3524,3541
Partition 26	3535,3576,3577
Partition 27	3534,3536,3540
Partition 28	3588,3587
Partition 29	3585,3586
Partition 30	3593,3594
Partition 31	3546,3547,3591
Partition 32	3589,3596,3595
Partition 33	3544,3545
Partition 34	3522,3568,3592
Partition 35	3569,3552
Partition 36	3590,3533
Partition 37	3550,3551,3548,3549
