cut	83
Partition 0	3618,3619
Partition 1	3613,3617
Partition 2	3558,3559
Partition 3	3531,3532
Partition 4	3586,3584,3585,3616
Partition 5	3566,3557
Partition 6	3554,3555,3556
Partition 7	3624,3623
Partition 8	3621,3622,3620
Partition 9	3574,3575,3576
Partition 10	3596,3597,3598
Partition 11	3533,3528,3534
Partition 12	3553,3552
Partition 13	3535,3536,3551
Partition 14	3560,3561
Partition 15	3562,3589,3520
Partition 16	3570,3571
Partition 17	3567,3563
Partition 18	3573,3569,3572
Partition 19	3526,3527,3525,3568
Partition 20	3521,3578
Partition 21	3523,3577,3565
Partition 22	3539,3547,3548
Partition 23	3530,3599,3615
Partition 24	3600,3601
Partition 25	3524,3564
Partition 26	3545,3544,3522
Partition 27	3542,3546
Partition 28	3529,3606,3607
Partition 29	3543,3608,3614
Partition 30	3604,3605
Partition 31	3602,3603
Partition 32	3583,3594,3595
Partition 33	3590,3591,3588
Partition 34	3592,3593
Partition 35	3541,3549,3550
Partition 36	3540,3537,3538
Partition 37	3581,3580,3582
Partition 38	3612,3610,3611
Partition 39	3579,3587,3609
