cut	48
Partition 0	3565,3524,3566
Partition 1	3572,3571,3567
Partition 2	3570,3569,3568,3573
Partition 3	3530,3531,3529
Partition 4	3521,3527,3528
Partition 5	3553,3525,3534,3533
Partition 6	3532,3523,3574
Partition 7	3580,3579,3564
Partition 8	3576,3577,3575,3578
Partition 9	3548,3550,3549
Partition 10	3557,3560,3561,3556
Partition 11	3555,3551,3563,3562
Partition 12	3595,3596,3597
Partition 13	3542,3543,3538
Partition 14	3522,3594,3593,3592
Partition 15	3541,3540,3539
Partition 16	3581,3536,3537
Partition 17	3583,3584,3582,3585
Partition 18	3559,3526,3552,3558
Partition 19	3554,3589
Partition 20	3587,3588,3591,3590
Partition 21	3535,3544,3545
Partition 22	3586,3520,3547,3546
Partition 23	3602,3601,3599,3600,3598
