cut	43
Partition 0	3545,3533,3535
Partition 1	3524,3572,3534
Partition 2	3536,3546,3548,3547
Partition 3	3561,3562,3563
Partition 4	3537,3526,3538
Partition 5	3551,3554,3552,3553
Partition 6	3575,3580,3574
Partition 7	3577,3578,3579
Partition 8	3529,3530,3560,3522,3573
Partition 9	3555,3556,3576
Partition 10	3566,3523,3567
Partition 11	3550,3557,3558
Partition 12	3520,3544,3549
Partition 13	3568,3569,3571,3570,3581
Partition 14	3584,3583,3582
Partition 15	3585,3565,3564,3559
Partition 16	3521,3543,3542
Partition 17	3527,3528,3532,3531
Partition 18	3525,3540,3539,3541
