cut	60
Partition 0	3572,3573
Partition 1	3577,3576
Partition 2	3524,3574,3575
Partition 3	3586,3587
Partition 4	3584,3585,3588
Partition 5	3528,3529
Partition 6	3530,3527,3564
Partition 7	3523,3566,3540
Partition 8	3542,3541
Partition 9	3520,3532,3531
Partition 10	3526,3557,3558
Partition 11	3567,3568,3565
Partition 12	3570,3569
Partition 13	3560,3544,3561
Partition 14	3559,3562,3563
Partition 15	3553,3552
Partition 16	3545,3546
Partition 17	3548,3549,3547
Partition 18	3535,3578
Partition 19	3534,3536,3537
Partition 20	3580,3582,3581
Partition 21	3579,3551,3550
Partition 22	3591,3525,3543
Partition 23	3538,3533
Partition 24	3583,3594,3593
Partition 25	3589,3590,3592
Partition 26	3556,3555,3521
Partition 27	3522,3539,3554
Partition 28	3595,3571,3596
Partition 29	3598,3597
