iteration	t
1	7,12,45,49,59,64,77,83,148,331,563,617,673,767,963
2	2,10,11,21,35,40,65,76,114,139,193,211,216,264,4448,4507
3	2,5,24,40,43,49,64,68,72,93,120,606,664,763,783,788,857,880,1178,1180
4	34,35,42,51,55,68,69,97,113,179,189,341,342,382,805,899,1048,1447
5	4,9,42,44,48,54,71,75,82,84,219,220,223,288,434,923,1424,1446,2305,2857,7494,7504
6	104,3349,3583,3597,5261,5541,5821,7838,11868
7	21,46,120,160,1916,3448
8	629,661,702,904,1514
9	46
10	4,9,26,40,238,247
