cut	70
Partition 0	50,14
Partition 1	55,17,48
Partition 2	67,57,68
Partition 3	33,34,26
Partition 4	43,22,37
Partition 5	9,35,23
Partition 6	62,44,63
Partition 7	11,15
Partition 8	18,45,69
Partition 9	2,59,25
Partition 10	12,32,30
Partition 11	29,4,64
Partition 12	13,49
Partition 13	47,61,58
Partition 14	60,38,8
Partition 15	0,52,21
Partition 16	51,66,6
Partition 17	7,46,20
Partition 18	3,39
Partition 19	54,53,1
Partition 20	31,16,24,65
Partition 21	10,19,42
Partition 22	27,40,36
Partition 23	5,28,41,56
