cut	41
Partition 0	3535,3544,3542,3543
Partition 1	3541,3540,3537,3539,3538
Partition 2	3587,3554,3588,3590,3589
Partition 3	3586,3520,3545,3547,3546
Partition 4	3531,3581,3529,3532,3536,3523
Partition 5	3521,3527,3553,3565,3528,3566
Partition 6	3530,3525,3534,3533,3568
Partition 7	3575,3524,3569,3574,3573
Partition 8	3557,3560,3561,3559,3558
Partition 9	3555,3526,3552,3591,3556
Partition 10	3548,3550,3549,3551,3563,3562
Partition 11	3522,3595,3594,3593,3592
Partition 12	3602,3601,3599,3600,3598
Partition 13	3583,3584,3582,3585,3596,3597
Partition 14	3577,3572,3570,3571,3567
Partition 15	3576,3578,3580,3579,3564
