cut	67
Partition 0	20,85,7
Partition 1	15,16,48,21
Partition 2	1,89,29,65
Partition 3	14,32,75
Partition 4	26,42,66,67
Partition 5	18,37,55,39
Partition 6	79,35,61
Partition 7	10,33,80
Partition 8	31,45,44,69,49
Partition 9	8,9,19,58
Partition 10	50,73,83
Partition 11	4,82,51,88
Partition 12	0,36,87
Partition 13	43,56,81
Partition 14	40,78,5,2
Partition 15	25,47,74,76
Partition 16	41,23,38,86
Partition 17	13,68,27
Partition 18	24,46,70
Partition 19	6,64,72,34
Partition 20	59,11,77,17,57
Partition 21	28,52,60,71
Partition 22	3,12,84,62
Partition 23	54,22,53,30,63
