cut	58
Partition 0	3611,3610,3549
Partition 1	3527,3531,3530,3532
Partition 2	3547,3548,3524,3551
Partition 3	3560,3561,3562
Partition 4	3520,3559,3564,3563
Partition 5	3523,3528,3529,3550
Partition 6	3569,3568,3567
Partition 7	3609,3608,3607
Partition 8	3556,3570,3555,3571,3554
Partition 9	3597,3594,3595,3596
Partition 10	3565,3522,3566,3552
Partition 11	3589,3553,3606,3605
Partition 12	3572,3573,3574
Partition 13	3575,3576,3577,3588
Partition 14	3586,3582,3581,3587
Partition 15	3557,3558,3585,3584
Partition 16	3525,3579,3580,3590
Partition 17	3526,3583,3592,3591
Partition 18	3541,3542,3543
Partition 19	3521,3599,3600
Partition 20	3538,3539,3545,3540,3544
Partition 21	3537,3546,3536,3535
Partition 22	3603,3601,3578,3602
Partition 23	3534,3533,3593,3598,3604
