cut	82
Partition 0	26,64,74
Partition 1	7,8,47,12
Partition 2	11,32,25,76
Partition 3	83,81,89
Partition 4	42,43,63,68
Partition 5	22,3,87,33
Partition 6	38,69,30
Partition 7	17,35,62
Partition 8	31,53,54,65,85
Partition 9	16,37,19,51
Partition 10	6,20,86
Partition 11	0,75,67,36
Partition 12	29,70,82
Partition 13	52,72,80
Partition 14	49,15,78,14
Partition 15	84,24,59
Partition 16	9,56,46,13
Partition 17	28,39,40,60
Partition 18	66,4,73
Partition 19	50,27,34,79
Partition 20	55,57,21,45,48
Partition 21	5,61,44,18
Partition 22	2,58,88,71
Partition 23	1,41,10,23,77
