cut	76
Partition 0	6,25,74,73,70
Partition 1	81,33,22,56,67,99
Partition 2	59,71,41,3,95
Partition 3	92,35,98,52,64,75
Partition 4	58,14,60,36,50
Partition 5	63,32,61,43,45,88
Partition 6	21,89,62,72,76,79
Partition 7	13,53,24,65,51
Partition 8	15,37,29,47,93,55
Partition 9	12,48,97,91,94
Partition 10	5,0,96,18,19,78
Partition 11	2,83,40,46,66,84
Partition 12	20,10,17,30,85,31
Partition 13	4,39,27,42,86
Partition 14	7,9,90,44,68
Partition 15	26,49,28,57,69
Partition 16	1,82,11,23,34,80
Partition 17	16,8,77,87,38,54
