cut	49
Partition 0	3602,3578,3606,3603,3601,3607
Partition 1	3617,3600,3520,3599,3616,3615
Partition 2	3618,3575,3611,3612,3614,3547,3574
Partition 3	3561,3562,3572,3573,3570,3571
Partition 4	3605,3604,3524,3613,3550,3587,3588
Partition 5	3548,3608,3609,3551,3552,3610,3549
Partition 6	3525,3529,3564,3541,3569,3542,3543
Partition 7	3538,3582,3579,3584,3583,3585
Partition 8	3563,3596,3556,3586,3598,3597,3589
Partition 9	3590,3595,3594,3593,3592,3591
Partition 10	3537,3539,3540,3535,3536,3576,3577
Partition 11	3534,3555,3521,3544,3546,3545
Partition 12	3553,3554,3560,3557,3558,3522,3559
Partition 13	3533,3523,3532,3567,3568,3566,3565
Partition 14	3527,3526,3581,3528,3530,3580,3531
