cut	48
Partition 0	3534,3524,3573
Partition 1	3575,3569,3568,3574
Partition 2	3553,3525,3533
Partition 3	3530,3531,3529
Partition 4	3521,3527,3565,3528,3566
Partition 5	3554,3588,3590,3589
Partition 6	3586,3587,3520,3547
Partition 7	3535,3544,3545,3546
Partition 8	3581,3532,3536,3523
Partition 9	3541,3540,3539
Partition 10	3542,3543,3537,3538
Partition 11	3577,3572,3571,3567
Partition 12	3576,3578,3579,3564
Partition 13	3602,3601,3600
Partition 14	3583,3584,3582,3585
Partition 15	3580,3599,3598,3597
Partition 16	3561,3556,3562
Partition 17	3557,3560,3559
Partition 18	3555,3526,3552,3558,3570
Partition 19	3591,3595,3594,3596
Partition 20	3548,3550,3551,3563
Partition 21	3549,3522,3593,3592
