cut	53
Partition 0	3520,3567,3566
Partition 1	3561,3559,3562
Partition 2	3563,3570,3558
Partition 3	3523,3540,3557
Partition 4	3542,3541,3526
Partition 5	3560,3544,3532,3531
Partition 6	3528,3529,3530
Partition 7	3573,3565,3577
Partition 8	3568,3527,3564,3569
Partition 9	3574,3575,3576
Partition 10	3524,3572,3584
Partition 11	3586,3585,3587,3588
Partition 12	3579,3551,3550
Partition 13	3534,3536,3537
Partition 14	3535,3580,3578
Partition 15	3597,3571,3596
Partition 16	3583,3582,3581
Partition 17	3594,3595,3593,3592
Partition 18	3589,3590,3591
Partition 19	3538,3525,3533
Partition 20	3547,3543,3545,3546
Partition 21	3548,3549,3553,3552
Partition 22	3522,3539,3555,3554
Partition 23	3598,3556,3521
