cut	45
Partition 0	3546,3550,3545
Partition 1	3541,3543,3542,3544
Partition 2	3547,3548,3549
Partition 3	3564,3560,3551,3565
Partition 4	3567,3580,3579,3581
Partition 5	3594,3593,3592,3520
Partition 6	3557,3558,3556,3555,3554
Partition 7	3566,3559,3524
Partition 8	3553,3534,3535,3536,3552
Partition 9	3527,3526,3563,3562
Partition 10	3523,3561,3528,3529
Partition 11	3522,3530,3533,3532
Partition 12	3537,3539,3584,3538
Partition 13	3521,3540,3525,3583,3582
Partition 14	3572,3573,3574
Partition 15	3575,3576,3577,3578
Partition 16	3531,3569,3587,3568
Partition 17	3586,3589,3591,3590
Partition 18	3570,3571,3585,3588
