cut	67
Partition 0	3545,3546,3543
Partition 1	3562,3526,3541,3561
Partition 2	3603,3523,3542,3592
Partition 3	3604,3607,3605,3606
Partition 4	3540,3547,3548,3544
Partition 5	3612,3613,3586,3587,3588
Partition 6	3563,3565,3564,3558
Partition 7	3555,3556,3559,3560
Partition 8	3571,3570,3566,3569
Partition 9	3581,3582,3580,3579
Partition 10	3535,3536,3537,3578
Partition 11	3538,3539,3533,3534
Partition 12	3525,3529,3567,3568
Partition 13	3610,3522,3611,3528,3527
Partition 14	3520,3585,3589,3590
Partition 15	3524,3552,3557
Partition 16	3584,3576,3577,3583
Partition 17	3591,3575,3553,3554
Partition 18	3531,3530,3550,3532
Partition 19	3594,3593,3595,3598
Partition 20	3521,3549,3596,3597
Partition 21	3621,3620,3619,3618
Partition 22	3574,3573,3572,3551
Partition 23	3614,3615,3609,3608
Partition 24	3602,3617,3601,3616,3600,3599
