sol	1
T	1
cut	3
Partition 0	386,382,378,381,379,380
Partition 1	388,385,387,384,383
sol	2
T	1
cut	2
Partition 0	386,378,381,379
Partition 1	388,380,385,387,384,383,382
sol	3
T	1
cut	3
Partition 0	382,378,381,379,380
Partition 1	388,385,387,384,383,386
sol	4
T	1
cut	4
Partition 0	386,378,381,379,380
Partition 1	388,385,387,384,383,382
sol	5
T	1
cut	4
Partition 0	386,382,378,381,379,380,384
Partition 1	388,385,387,383
sol	6
T	1
cut	3
Partition 0	386,382,378,381,379,380,383
Partition 1	388,385,387,384
sol	7
T	1
cut	3
Partition 0	386,378,381,379,384
Partition 1	388,380,385,387,383,382
sol	8
T	1
cut	4
Partition 0	378,381,379,380
Partition 1	388,385,387,384,383,386,382
sol	9
T	1
cut	4
Partition 0	382,378,381,379,380,384
Partition 1	388,385,387,383,386
sol	10
T	1
cut	3
Partition 0	382,378,381,379,380,383
Partition 1	388,385,387,384,386
sol	11
T	1
cut	3
Partition 0	378,381,379,384
Partition 1	388,380,385,387,383,386,382
sol	12
T	1
cut	3
Partition 0	386,382,381,379,388,387,383
Partition 1	380,385,384,378
sol	13
T	1
cut	3
Partition 0	386,382,378,381,388,387,383
Partition 1	380,385,384,379
sol	14
T	1
cut	3
Partition 0	382,378,381,379,380,385,384
Partition 1	388,387,383,386
sol	15
T	1
cut	4
Partition 0	382,378,381,379,380,384,383
Partition 1	388,385,387,386
sol	16
T	1
cut	4
Partition 0	386,378,381,379,380,385,384
Partition 1	388,387,383,382
sol	17
T	1
cut	4
Partition 0	386,382,381,388,387,383
Partition 1	380,385,384,378,379
sol	18
T	1
cut	4
Partition 0	378,381,379,380,385,384
Partition 1	388,387,383,386,382
