cut	53
Partition 0	3578,3527,3528,3597
Partition 1	3521,3553,3567,3555,3554
Partition 2	3523,3541,3606,3524
Partition 3	3529,3590,3525,3591,3592
Partition 4	3609,3608,3607,3604,3605
Partition 5	3583,3576,3577,3582
Partition 6	3586,3579,3580,3581,3587
Partition 7	3522,3530,3585,3584
Partition 8	3537,3536,3538,3559,3531
Partition 9	3551,3558,3557,3548,3552,3556
Partition 10	3543,3570,3571,3565
Partition 11	3520,3549,3550,3563,3564
Partition 12	3561,3560,3547,3546
Partition 13	3539,3542,3544,3540,3545
Partition 14	3569,3593,3594,3568,3595
Partition 15	3534,3535,3532,3596
Partition 16	3599,3575,3574,3598,3600
Partition 17	3613,3562,3612,3589,3588
Partition 18	3610,3611,3603,3602,3601
Partition 19	3526,3573,3572,3566,3533
