cut	51
Partition 0	3520,3594,3595,3596
Partition 1	3527,3531,3530,3528,3529
Partition 2	3565,3558,3522,3597,3559
Partition 3	3566,3564,3568,3563,3567
Partition 4	3611,3610,3609,3608,3607
Partition 5	3532,3547,3549,3548
Partition 6	3556,3570,3571,3569
Partition 7	3555,3553,3551,3554,3550
Partition 8	3560,3523,3561,3552,3524,3562
Partition 9	3521,3538,3539,3540
Partition 10	3541,3542,3545,3544,3543
Partition 11	3557,3585,3525,3584,3590
Partition 12	3537,3546,3536,3583,3535
Partition 13	3526,3534,3592,3533,3593,3591
Partition 14	3599,3600,3603,3602
Partition 15	3581,3579,3580,3601,3578
Partition 16	3589,3606,3598,3605,3604
Partition 17	3586,3582,3577,3587,3588
Partition 18	3572,3573,3574,3575,3576
