cut	32
Partition 0	3535,3527,3534,3522
Partition 1	3538,3539,3531,3528
Partition 2	3558,3559,3557,3560
Partition 3	3536,3537,3555,3556
Partition 4	3552,3550,3553,3554
Partition 5	3525,3563,3523
Partition 6	3521,3529,3561,3530
Partition 7	3574,3575,3551
Partition 8	3579,3549,3547,3548
Partition 9	3580,3545,3546,3540
Partition 10	3524,3569,3568
Partition 11	3577,3576,3578,3573
Partition 12	3542,3543,3544,3533
Partition 13	3562,3565,3526,3532
Partition 14	3541,3520,3570,3571
Partition 15	3564,3572,3567,3566
